comparison,treat1,treat2,TE_direct,seTE_direct,lower_direct,upper_direct,statistic_direct,p_direct,n_direct,Q_direct,tau2_direct,tau_direct,I2_direct,TE_indirect,seTE_indirect,lower_indirect,upper_indirect,statistic_indirect,p_indirect,TE_network,seTE_network,lower_network,upper_network,statistic_network,p_network,TE_difference,seTE_difference,lower_diff,upper_diff,statistic_diff,p_inconsistency,z_score,inconsistent
Cognitive and cognitive behavioural therapies group:Problem solving individual,Cognitive and cognitive behavioural therapies group,Problem solving individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023742154892155032,0.4122072136933218,-0.7841691381143613,0.8316534478986713,0.05759762105914761,0.9540691446487799,0.023742154892155032,0.4122072136933218,-0.7841691381143613,0.8316534478986713,0.05759762105914761,0.9540691446487799,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Psychoeducation group,Cognitive and cognitive behavioural therapies group,Psychoeducation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39755314534828123,0.7052597834985416,-0.9847306300533758,1.7798369207499383,0.5636974553917738,0.5729600494527929,0.39755314534828123,0.7052597834985416,-0.9847306300533758,1.7798369207499383,0.5636974553917738,0.5729600494527929,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Psychoeducation group + AD,Cognitive and cognitive behavioural therapies group,Psychoeducation group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4944272841490589,0.6557587985203184,-1.7796909117941404,0.7908363434960226,-0.7539773545771788,0.45086281966582453,-0.4944272841490589,0.6557587985203184,-1.7796909117941404,0.7908363434960226,-0.7539773545771788,0.45086281966582453,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Relaxation individual + AD,Cognitive and cognitive behavioural therapies group,Relaxation individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16453993554369895,0.6868067826437779,-1.5106564938633325,1.1815766227759346,-0.23957238003725412,0.8106617788109145,-0.16453993554369895,0.6868067826437779,-1.5106564938633325,1.1815766227759346,-0.23957238003725412,0.8106617788109145,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Relaxation individual + placebo,Cognitive and cognitive behavioural therapies group,Relaxation individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7969674371481554,0.6792092445226149,-2.1281930943791396,0.5342582200828285,-1.173375426755723,0.24064528699218057,-0.7969674371481554,0.6792092445226149,-2.1281930943791396,0.5342582200828285,-1.173375426755723,0.24064528699218057,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Self-help,Cognitive and cognitive behavioural therapies group,Self-help,-1.0270388740361618,0.6836642124047597,-2.3669961078684323,0.3129183597961087,-1.5022563056556615,0.1330309283949465,NA,0,NA,NA,NA,-0.04245533191996147,0.4102121060710572,-0.8464562858415577,0.7615456220016349,-0.10349604824341126,0.9175692856986136,-0.30309307446905853,0.35175089676155824,-0.9925121636513793,0.3863260147132622,-0.8616696567358478,0.3888693276748179,-0.9845835421162004,0.7972896131834859,-2.5472424692037032,0.5780753849713027,-1.2349132935331633,0.2168627754353204,-1.2349132935331633,no
Cognitive and cognitive behavioural therapies group:Self-help with support,Cognitive and cognitive behavioural therapies group,Self-help with support,-0.9028913178339887,0.6820978700147962,-2.239778576994472,0.43399594132649477,-1.3236976063484893,0.18560349374743557,NA,0,NA,NA,NA,-0.1165387885913881,0.40810086612069846,-0.9164017882475592,0.683324211064783,-0.2855636884556893,0.7752123181895402,-0.3238248371349135,0.3502055994348651,-1.0102151992115096,0.3625655249416827,-0.9246706439231044,0.3551372539643427,-0.7863525292426006,0.794860881668727,-2.344251230033059,0.7715461715478578,-0.9892957967584666,0.3225184399574789,-0.9892957967584666,no
Cognitive and cognitive behavioural therapies group:Sham acupuncture,Cognitive and cognitive behavioural therapies group,Sham acupuncture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8021492588415029,0.4728114191895387,-1.7288426119322686,0.12454409424926283,-1.6965522114852742,0.08978135117648209,-0.8021492588415029,0.4728114191895387,-1.7288426119322686,0.12454409424926283,-1.6965522114852742,0.08978135117648209,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Short-term psychodynamic psychotherapies individual,Cognitive and cognitive behavioural therapies group,Short-term psychodynamic psychotherapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24303233103498334,0.4244298627978332,-1.0748995760820126,0.588834914012046,-0.572608933388709,0.5669095096672964,-0.24303233103498334,0.4244298627978332,-1.0748995760820126,0.588834914012046,-0.572608933388709,0.5669095096672964,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Short-term psychodynamic psychotherapies individual + AD,Cognitive and cognitive behavioural therapies group,Short-term psychodynamic psychotherapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45079410335138714,0.6478515246135901,-1.7205597589233879,0.8189715522206136,-0.6958293470409944,0.4865357081807621,-0.45079410335138714,0.6478515246135901,-1.7205597589233879,0.8189715522206136,-0.6958293470409944,0.4865357081807621,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:SNRIs,Cognitive and cognitive behavioural therapies group,SNRIs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24147772524334776,0.30537344764475344,-0.8399986844618922,0.35704323397519666,-0.7907620230435465,0.42908287507863396,-0.24147772524334776,0.30537344764475344,-0.8399986844618922,0.35704323397519666,-0.7907620230435465,0.42908287507863396,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:SSRIs,Cognitive and cognitive behavioural therapies group,SSRIs,0,0.6243372494024105,-1.2236785230355258,1.2236785230355258,0,1,NA,0,NA,NA,NA,-0.558526220498002,0.33962326896261896,-1.224175595976495,0.10712315498049096,-1.6445463887207237,0.1000633904385627,-0.4309922585175858,0.29833924713800786,-1.0157264380828754,0.1537419210477038,-1.4446381515410018,0.14855955063542498,0.558526220498002,0.7107326964564268,-0.8344842671916327,1.951536708187637,0.7858456819036239,0.43195790007118895,0.7858456819036239,no
Cognitive and cognitive behavioural therapies group:TAU,Cognitive and cognitive behavioural therapies group,TAU,-0.17745216004158634,0.5929561326281491,-1.3396248244049138,0.9847205043217411,-0.2992669276478654,0.7647363867892019,NA,0,NA,NA,NA,-0.8418037458944536,0.4377773688126846,-1.6998316220140235,0.016224130225116262,-1.9229037539732738,0.05449213823463312,-0.6074304905346368,0.35219047250686913,-1.2977111323462442,0.0828501512769706,-1.72472152983295,0.08457766911403583,0.6643515858528672,0.737052236863771,-0.7802442531248086,2.108947424830543,0.9013629599439897,0.3673953685277262,0.9013629599439897,no
Cognitive and cognitive behavioural therapies group:TCAs,Cognitive and cognitive behavioural therapies group,TCAs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3254601608285741,0.3014706964362442,-0.9163318682378202,0.265411546580672,-1.0795747801557996,0.2803315770296643,-0.3254601608285741,0.3014706964362442,-0.9163318682378202,0.265411546580672,-1.0795747801557996,0.2803315770296643,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Trazodone,Cognitive and cognitive behavioural therapies group,Trazodone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5526411085029941,0.34413911706589095,-1.2271413836235536,0.12185916661756546,-1.605865422143168,0.10830348235934904,-0.5526411085029941,0.34413911706589095,-1.2271413836235536,0.12185916661756546,-1.605865422143168,0.10830348235934904,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Waitlist,Cognitive and cognitive behavioural therapies group,Waitlist,-2.9585283914269067,0.5613046750575765,-4.058665338893714,-1.858391443960099,-5.270806609838822,1.3582552330930896e-7,NA,4.626550297359723,1.1972015966562015,1.0941670789491893,0.7838562350504047,-0.9295498760424782,0.40602382620921285,-1.7253419522776854,-0.1337577998072711,-2.2893973605467846,0.022056275363498256,-1.6265184394298124,0.3289777531569985,-2.2713029873324375,-0.9817338915271875,-4.94415936585714,7.64731275823129e-7,-2.0289785153844284,0.6927613482946784,-3.386765807923406,-0.6711912228454506,-2.928827539785557,0.0034024314479315777,-2.928827539785557,YES
Cognitive and cognitive behavioural therapies group:Yoga group,Cognitive and cognitive behavioural therapies group,Yoga group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06834735591428398,0.560281864152313,-1.1664796308437804,1.0297849190152124,-0.12198745004479336,0.9029089574508443,-0.06834735591428398,0.560281864152313,-1.1664796308437804,1.0297849190152124,-0.12198745004479336,0.9029089574508443,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Yoga group + AD,Cognitive and cognitive behavioural therapies group,Yoga group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9051931532792628,0.7777773958305493,-0.619222530537967,2.4296088370964926,1.163820340024992,0.24449682744672271,0.9051931532792628,0.7777773958305493,-0.619222530537967,2.4296088370964926,1.163820340024992,0.24449682744672271,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Cognitive and cognitive behavioural therapies individual,Cognitive and cognitive behavioural therapies group + AD,Cognitive and cognitive behavioural therapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47636625809665656,0.5138504279236323,-1.4834945902674705,0.5307620740741574,-0.9270523720716904,0.3538993430842695,-0.47636625809665656,0.5138504279236323,-1.4834945902674705,0.5307620740741574,-0.9270523720716904,0.3538993430842695,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Cognitive and cognitive behavioural therapies individual + AD,Cognitive and cognitive behavioural therapies group + AD,Cognitive and cognitive behavioural therapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006790097838504039,0.564549917848094,-1.0997074086188063,1.1132876042958144,0.012027453417026412,0.99040371197925825,0.006790097838504039,0.564549917848094,-1.0997074086188063,1.1132876042958144,0.012027453417026412,0.99040371197925825,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Cognitive and cognitive behavioural therapies individual + placebo,Cognitive and cognitive behavioural therapies group + AD,Cognitive and cognitive behavioural therapies individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02029337782031604,0.669627115919256,-1.3327384080934854,1.2921516524528533,-0.03030548993294206,0.9758234182519009,-0.02029337782031604,0.669627115919256,-1.3327384080934854,1.2921516524528533,-0.03030548993294206,0.9758234182519009,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Counselling individual,Cognitive and cognitive behavioural therapies group + AD,Counselling individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6528978767836877,0.5824024182233952,-1.794385641010576,0.48858988744320064,-1.1210425237850783,0.2622697621226884,-0.6528978767836877,0.5824024182233952,-1.794385641010576,0.48858988744320064,-1.1210425237850783,0.2622697621226884,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Counselling individual + AD,Cognitive and cognitive behavioural therapies group + AD,Counselling individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1367119893595046,0.8099164987387858,-2.7241191573723045,0.45069517865329534,-1.4034928182468311,0.16046993207400623,-1.1367119893595046,0.8099164987387858,-2.7241191573723045,0.45069517865329534,-1.4034928182468311,0.16046993207400623,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Counselling individual + placebo,Cognitive and cognitive behavioural therapies group + AD,Counselling individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4804814967737192,1.0318797490331162,-3.502928641254856,0.5419656477074177,-1.4347422731776143,0.15136055320620187,-1.4804814967737192,1.0318797490331162,-3.502928641254856,0.5419656477074177,-1.4347422731776143,0.15136055320620187,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Exercise group,Cognitive and cognitive behavioural therapies group + AD,Exercise group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4311425067946111,0.619203087030247,-1.6447582564899155,0.7824732429006933,-0.6962861068125626,0.4862496720735093,-0.4311425067946111,0.619203087030247,-1.6447582564899155,0.7824732429006933,-0.6962861068125626,0.4862496720735093,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Exercise group + AD,Cognitive and cognitive behavioural therapies group + AD,Exercise group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.116294468621164,0.8195254564486568,0.5100540895680483,3.7225348476742797,2.582341343967452,0.009813247129567425,2.116294468621164,0.8195254564486568,0.5100540895680483,3.7225348476742797,2.582341343967452,0.009813247129567425,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Exercise individual,Cognitive and cognitive behavioural therapies group + AD,Exercise individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5747670825539553,0.6152409600379528,-1.7806172060421892,0.6310830409342787,-0.9342145921469519,0.35019321006047655,-0.5747670825539553,0.6152409600379528,-1.7806172060421892,0.6310830409342787,-0.9342145921469519,0.35019321006047655,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Exercise individual + AD,Cognitive and cognitive behavioural therapies group + AD,Exercise individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11988663576021086,0.6536249657521673,-1.1611947565102632,1.4009680280306849,0.18341807923791553,0.8544699913152345,0.11988663576021086,0.6536249657521673,-1.1611947565102632,1.4009680280306849,0.18341807923791553,0.8544699913152345,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Interpersonal psychotherapy (IPT) individual,Cognitive and cognitive behavioural therapies group + AD,Interpersonal psychotherapy (IPT) individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7743161314164007,0.5621185549998822,-1.876048254257867,0.3274159914250656,-1.3774961252018498,0.16835891195183023,-0.7743161314164007,0.5621185549998822,-1.876048254257867,0.3274159914250656,-1.3774961252018498,0.16835891195183023,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Interpersonal psychotherapy (IPT) individual + AD,Cognitive and cognitive behavioural therapies group + AD,Interpersonal psychotherapy (IPT) individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5195716731563174,0.5792549197306802,-1.6548904536960902,0.6157471073834555,-0.8969654904232629,0.36973733185817725,-0.5195716731563174,0.5792549197306802,-1.6548904536960902,0.6157471073834555,-0.8969654904232629,0.36973733185817725,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Interpersonal psychotherapy (IPT) individual + placebo,Cognitive and cognitive behavioural therapies group + AD,Interpersonal psychotherapy (IPT) individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8155334680463868,0.6290200618278469,-2.0483901347821245,0.41732319868935086,-1.296514241018891,0.1947983769364024,-0.8155334680463868,0.6290200618278469,-2.0483901347821245,0.41732319868935086,-1.296514241018891,0.1947983769364024,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Light therapy,Cognitive and cognitive behavioural therapies group + AD,Light therapy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4603895842814474,0.742981497904952,-1.9166065613547747,0.9958273927918799,-0.6196514793163046,0.5354872665638692,-0.4603895842814474,0.742981497904952,-1.9166065613547747,0.9958273927918799,-0.6196514793163046,0.5354872665638692,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Light therapy + AD,Cognitive and cognitive behavioural therapies group + AD,Light therapy + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1242032701950122,0.66681818405695,-1.431142895183035,1.1827363547930105,-0.1862625722642329,0.8522388568112206,-0.1242032701950122,0.66681818405695,-1.431142895183035,1.1827363547930105,-0.1862625722642329,0.8522388568112206,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Mindfulness or meditation group,Cognitive and cognitive behavioural therapies group + AD,Mindfulness or meditation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9154757510931457,1.0236646955333721,0.9091298156025767,4.921821686583715,2.848076878898379,0.004398429793176606,2.9154757510931457,1.0236646955333721,0.9091298156025767,4.921821686583715,2.848076878898379,0.004398429793176606,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Mirtazapine,Cognitive and cognitive behavioural therapies group + AD,Mirtazapine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6350017606914746,0.5337949679759578,-1.6812206730530632,0.41121715167011397,-1.189598626415068,0.2342041859971858,-0.6350017606914746,0.5337949679759578,-1.6812206730530632,0.41121715167011397,-1.189598626415068,0.2342041859971858,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:Music therapy group,Cognitive and cognitive behavioural therapies group + AD,Music therapy group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5533992523331941,0.8977351673061708,-2.312927847908328,1.20612934324194,-0.6164393158327264,0.5376046117165948,-0.5533992523331941,0.8977351673061708,-2.312927847908328,1.20612934324194,-0.6164393158327264,0.5376046117165948,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group + AD:No treatment,Cognitive and cognitive behavioural therapies group + AD,No treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2156013807732835,0.548575577295989,-2.2907897550716907,-0.14041300647487653,-2.2159232584964212,0.026696758343533432,-1.2156013807732835,0.548575577295989,-2.2907897550716907,-0.14041300647487653,-2.2159232584964212,0.026696758343533432,NA,NA,NA,NA,NA,NA,NA,no data
