network_estimate_raw,direct_comparison_raw,contribution,estimate_norm,direct_norm,network_estimate,contribution_pct,rank
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Cognitive and cognitive behavioural therapies individual + placebo:TCAs,0.10784723223185924,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,10.784723223185948,3
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Placebo:Relaxation individual + AD,0.07538510404107904,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Placebo:Relaxationindividual+AD,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,7.538510404107921,4
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Placebo:SSRIs,0.06556636689761194,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Placebo:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,6.556636689761208,5
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Cognitive and cognitive behavioural therapies individual:Cognitive and cognitive behavioural therapies individual + placebo,0.058745324008475645,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Cognitiveandcognitivebehaviouraltherapiesindividual:Cognitiveandcognitivebehaviouraltherapiesindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,5.874532400847578,6
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Cognitive and cognitive behavioural therapies individual + AD:SSRIs,0.047938017402081194,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,4.79380174020813,7
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Behavioural therapies individual + AD:Relaxation individual + AD,0.042748293172091154,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Behaviouraltherapiesindividual+AD:Relaxationindividual+AD,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,4.274829317209125,8
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Relaxation individual + AD:Relaxation individual + placebo,0.03476608739184113,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Relaxationindividual+AD:Relaxationindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,3.4766087391841207,9
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,Cognitive and cognitive behavioural therapies individual + AD:TCAs,0.03370033383282645,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+AD,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + AD,3.370033383282653,10
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Relaxation individual + placebo:TCAs,0.1308350609544382,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Relaxationindividual+placebo:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,13.083506095443862,1
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Cognitive and cognitive behavioural therapies individual + AD:Cognitive and cognitive behavioural therapies individual + placebo,0.11565382498501885,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:Cognitiveandcognitivebehaviouraltherapiesindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,11.565382498501922,2
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Cognitive and cognitive behavioural therapies individual + placebo:TCAs,0.10785247089778154,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,10.785247089778188,3
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Placebo:Relaxation individual + placebo,0.07740146125448971,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Placebo:Relaxationindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,7.740146125448996,4
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Placebo:SSRIs,0.06555457597571006,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Placebo:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,6.555457597571027,5
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Cognitive and cognitive behavioural therapies individual:Cognitive and cognitive behavioural therapies individual + placebo,0.059326889011298366,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Cognitiveandcognitivebehaviouraltherapiesindividual:Cognitiveandcognitivebehaviouraltherapiesindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,5.932688901129856,6
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Cognitive and cognitive behavioural therapies individual + AD:SSRIs,0.0479533141817359,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,4.795331418173605,7
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Behavioural therapies individual + AD:Relaxation individual + placebo,0.041649338100615454,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Behaviouraltherapiesindividual+AD:Relaxationindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,4.164933810061559,8
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Cognitive and cognitive behavioural therapies individual + AD:TCAs,0.033708242859651016,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,3.3708242859651123,9
Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,Relaxation individual + AD:Relaxation individual + placebo,0.032947324584555404,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:Relaxationindividual+placebo,Relaxationindividual+AD:Relaxationindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:Relaxation individual + placebo,3.294732458455551,10
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,Cognitive and cognitive behavioural therapies individual + AD:Cognitive and cognitive behavioural therapies individual + placebo,0.1397835185525127,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:Cognitiveandcognitivebehaviouraltherapiesindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,13.978351855251287,1
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,SNRIs:SSRIs,0.1350458722870166,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,SNRIs:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,13.504587228701675,2
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,Cognitive and cognitive behavioural therapies individual + placebo:TCAs,0.09135135001887988,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,9.135135001887999,3
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,Placebo:SNRIs,0.07252419711883472,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,Placebo:SNRIs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,7.252419711883481,4
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,Cognitive and cognitive behavioural therapies individual:Cognitive and cognitive behavioural therapies individual + placebo,0.06768562636003436,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,Cognitiveandcognitivebehaviouraltherapiesindividual:Cognitiveandcognitivebehaviouraltherapiesindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,6.768562636003444,5
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,Cognitive and cognitive behavioural therapies individual + AD:SSRIs,0.06620509087920705,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,6.620509087920713,6
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,SNRIs:TCAs,0.05875075074556881,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,SNRIs:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,5.8750750745568885,7
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,SSRIs:TCAs,0.05061274046295428,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,SSRIs:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,5.061274046295434,8
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,Placebo:TCAs,0.038528997501260806,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,Placebo:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,3.8528997501260855,9
Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,Cognitive and cognitive behavioural therapies individual + AD:TCAs,0.03337682617002633,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SNRIs,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:SNRIs,3.337682617002637,10
Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,Cognitive and cognitive behavioural therapies individual + AD:Cognitive and cognitive behavioural therapies individual + placebo,0.18236782820587913,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SSRIs,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:Cognitiveandcognitivebehaviouraltherapiesindividual+placebo,Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,18.23678282058792,1
Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,SSRIs:TCAs,0.12918481115236571,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SSRIs,SSRIs:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,12.918481115236576,2
Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:TCAs,0.10752008934239278,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SSRIs,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:TCAs,Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,10.752008934239282,3
Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,Cognitive and cognitive behavioural therapies individual + AD:SSRIs,0.10086893383623227,Cognitiveandcognitivebehaviouraltherapiesindividual+placebo:SSRIs,Cognitiveandcognitivebehaviouraltherapiesindividual+AD:SSRIs,Cognitive and cognitive behavioural therapies individual + placebo:SSRIs,10.08689338362323,4
